Date,Nifty_Close,Nifty_Open,Nifty_High,Nifty_Low,Nifty50_Futures,VIX,Gold_INR_10g,USDINR,FPI_Net_Equity_Cr,FPI_Net_Debt_Cr,FPI_Net_Total_Cr,Put_Cost_ATM_Pct,Put_Cost_95_OTM_Pct,Drawdown_Pct,Yield_3M_Open,Yield_3M_High,Yield_3M_Low,Yield_3M_Close,FPI_Is_MTD,Nifty_LogRet,Nifty_RealVol20d,Put_Cost_Source,Data_Tier,Nifty_Range_Pct,Nifty_Body_Pct,VIX_High_Flag,VIX_Spike_Flag,TRI
2008-12-24,2916.85,2967.4,2968.0,2900.45,2916.85,41.79000092,13092.34936,48.0719986,1748.0,629.0,2377.0,4.52311242,2.41422009,-53.61132979,0.005,0.005,0.005,0.005,False,-0.017603,37.9262,Actual_VIX_BS,Full,2.3289,-1.7035,1,1,3583.91
2008-12-25,2916.85,2967.4,2968.0,2900.45,2916.85,41.79000092,13092.34936,48.68299866,1748.0,629.0,2377.0,4.52311242,2.41422009,-53.61132979,0.005,0.005,0.005,0.005,False,0.0,37.9262,Actual_VIX_BS,Full,2.3289,-1.7035,1,1,
2008-12-26,2857.25,2919.85,2960.95,2844.8,2867.55,45.15999985,13623.44534,48.68299866,1748.0,629.0,2377.0,4.906553771,2.752013564,-54.55918955,0.055,0.055,0.005,0.005,False,-0.020645,38.8377,Actual_VIX_BS,Full,4.0829,-2.1439,1,1,3510.64
2008-12-29,2922.2,2857.15,2931.8,2812.9,2936.25,43.88999939,13501.90992,48.01699829,1748.0,629.0,2377.0,4.762060214,2.624105445,-53.52624506,0.01,0.01,0.005,0.01,False,0.022477,37.9766,Actual_VIX_BS,Full,4.227,2.2767,1,1,3590.46
2008-12-30,2979.5,2922.55,2999.15,2899.75,2986.9,42.50999832,13541.10794,48.45000076,1748.0,629.0,2377.0,4.60503996,2.485940142,-52.61496378,0.050000001,0.100000001,0.01,0.090000004,False,0.019419,37.9784,Actual_VIX_BS,Full,3.4279,1.9486,1,1,3660.89
2008-12-31,2959.15,2979.8,3002.65,2937.35,2965.4,43.09000015,13654.48635,48.06499863,1748.0,629.0,2377.0,4.671035507,2.543900713,-52.93860382,0.07,0.115000002,0.050000001,0.115000002,False,-0.006853,38.1825,Actual_VIX_BS,Full,2.2231,-0.693,1,1,3635.87
2009-01-01,3033.45,2963.3,3039.25,2963.3,3043.7,43.09000015,13654.48635,48.06499863,-4245.0,804.0,-3441.0,4.671035507,2.543900713,-51.75695985,0.07,0.115000002,0.050000001,0.115000002,False,0.024799,35.4912,Actual_VIX_BS,Full,2.563,2.3673,1,1,3727.18
2009-01-02,3046.75,3034.6,3079.85,3021.8,3053.6,40.66999817,13631.16835,48.24499893,-4245.0,804.0,-3441.0,4.395663574,2.303191096,-51.54544081,0.094999999,0.104999997,0.079999998,0.085000001,False,0.004375,33.5555,Actual_VIX_BS,Full,1.921,0.4004,1,1,3743.48
2009-01-05,3121.45,3058.75,3131.95,3056.45,3122.25,38.59999847,13291.71941,48.22900009,-4245.0,804.0,-3441.0,4.160097199,2.099868239,-50.35743537,0.085000001,0.104999997,0.064999998,0.085000001,False,0.024222,33.4731,Actual_VIX_BS,Full,2.4702,2.0499,1,1,3835.29
2009-01-06,3112.8,3121.5,3141.8,3056.1,3113.2,38.72999954,13495.66097,48.50500107,-4245.0,804.0,-3441.0,4.174891808,2.112560213,-50.49500227,0.125,0.150000006,0.07,0.129999995,False,-0.002775,33.5504,Actual_VIX_BS,Full,2.8042,-0.2787,1,1,3824.63
2009-01-07,2920.4,3112.8,3147.2,2888.2,2914.1,44.36000061,13129.14746,48.55099869,-4245.0,804.0,-3441.0,4.815535562,2.67136055,-53.5548717,0.115000002,0.129999995,0.100000001,0.100000001,False,-0.063802,37.5455,Actual_VIX_BS,Full,8.9675,-6.1809,1,1,3588.27
2009-01-08,2920.4,3112.8,3147.2,2888.2,2914.1,44.36000061,13277.88709,48.36500168,-4245.0,804.0,-3441.0,4.815535562,2.67136055,-53.5548717,0.079999998,0.100000001,0.050000001,0.079999998,False,0.0,37.5326,Actual_VIX_BS,Full,8.9675,-6.1809,1,1,
2009-01-09,2873.0,2919.95,2929.85,2810.25,2863.0,47.81999969,13312.39588,48.4679985,-4245.0,804.0,-3441.0,5.209156512,3.022011251,-54.30870647,0.059999999,0.075000003,0.050000001,0.064999998,False,-0.016364,37.9782,Actual_VIX_BS,Full,4.2558,-1.6079,1,1,3530.0
2009-01-12,2773.1,2868.85,2869.2,2748.55,2750.3,47.81999969,12788.91041,48.49200058,-4245.0,804.0,-3441.0,5.209156512,3.022011251,-55.89748483,0.079999998,0.079999998,0.050000001,0.064999998,False,-0.035391,39.0005,Actual_VIX_BS,Full,4.3896,-3.3376,1,1,3407.29
2009-01-13,2744.95,2775.0,2802.6,2720.8,2722.05,53.47000122,12885.45821,48.86999893,-4245.0,804.0,-3441.0,5.851703731,3.603256537,-56.34517363,0.115000002,0.115000002,0.059999999,0.104999997,False,-0.010203,38.0269,Actual_VIX_BS,Full,3.0065,-1.0829,1,1,3372.7
2009-01-14,2835.3,2748.4,2853.25,2748.4,2811.8,53.47000122,12641.3207,48.65000153,-4245.0,804.0,-3441.0,5.851703731,3.603256537,-54.90827548,0.115000002,0.115000002,0.094999999,0.109999999,False,0.032385,39.1292,Actual_VIX_BS,Full,3.8149,3.1618,1,1,3483.84
2009-01-15,2736.7,2832.3,2832.3,2701.75,2711.75,45.16999817,12623.04503,48.66999817,-4245.0,804.0,-3441.0,4.907691282,2.753023257,-56.47637905,0.090000004,0.109999999,0.090000004,0.100000001,False,-0.035395,38.202,Actual_VIX_BS,Full,4.8321,-3.3753,1,1,3362.74
2009-01-16,2828.45,2737.0,2835.65,2724.2,2815.4,44.29999924,13125.87671,48.64300156,-4245.0,804.0,-3441.0,4.808708862,2.665322457,-55.01721574,0.104999997,0.119999997,0.100000001,0.115000002,False,0.032976,40.4412,Actual_VIX_BS,Full,4.0911,3.3412,1,1,3475.45
2009-01-19,2846.2,2828.7,2868.2,2819.9,2833.35,44.45999908,13125.87671,48.53900146,-4245.0,804.0,-3441.0,4.826912908,2.681427126,-54.73492529,0.104999997,0.119999997,0.100000001,0.115000002,False,0.006256,40.4801,Actual_VIX_BS,Full,1.7128,0.6187,1,1,3497.27
2009-01-20,2796.6,2842.9,2842.9,2758.0,2775.55,45.0,13438.24024,48.9090004,-4245.0,804.0,-3441.0,4.888350475,2.735861407,-55.52374818,0.104999997,0.125,0.094999999,0.100000001,False,-0.01758,40.1398,Actual_VIX_BS,Full,3.0783,-1.6286,1,1,3436.31
2009-01-21,2706.15,2777.4,2787.3,2690.2,2686.4,45.40999985,13420.80316,49.13299942,-4245.0,804.0,-3441.0,4.934996095,2.777272426,-56.96223669,0.115000002,0.119999997,0.094999999,0.109999999,False,-0.032877,41.229,Actual_VIX_BS,Full,3.6094,-2.5653,1,1,3325.17
2009-01-22,2713.8,2714.7,2744.85,2681.4,2691.6,45.54999924,13542.30742,49.08100128,-4245.0,804.0,-3441.0,4.950923535,2.79142843,-56.84057349,0.100000001,0.109999999,0.090000004,0.100000001,False,0.002823,41.2751,Actual_VIX_BS,Full,2.3663,-0.0332,1,1,3334.55
2009-01-23,2678.55,2705.45,2765.55,2661.65,2655.3,34.00999832,14109.60702,49.01800156,-4245.0,804.0,-3441.0,3.637715712,1.659572669,-57.40117846,0.094999999,0.115000002,0.090000004,0.090000004,False,-0.013074,40.9469,Actual_VIX_BS,Full,3.9036,-0.9943,1,1,3291.24
2009-01-26,2678.55,2705.45,2765.55,2661.65,2655.3,34.00999832,14157.27751,48.46900177,-4245.0,804.0,-3441.0,3.637715712,1.659572669,-57.40117846,0.100000001,0.100000001,0.090000004,0.100000001,False,0.0,39.8376,Actual_VIX_BS,Full,3.9036,-0.9943,1,1,
2009-01-27,2771.35,2686.05,2777.3,2685.25,2767.2,42.86000061,14105.44412,48.79100037,-4245.0,804.0,-3441.0,4.644865224,2.520897114,-55.92531628,0.135000005,0.140000001,0.100000001,0.129999995,False,0.034059,41.3081,Actual_VIX_BS,Full,3.428,3.1757,1,1,3405.28
2009-01-28,2849.5,2771.1,2855.4,2765.6,2846.6,40.75999832,13931.607,48.79199982,-4245.0,804.0,-3441.0,4.405905211,2.312087961,-54.68244312,0.125,0.185000002,0.125,0.180000007,False,0.027809,42.7554,Actual_VIX_BS,Full,3.247,2.8292,1,1,3502.03
2009-01-29,2823.95,2849.35,2873.85,2795.35,2823.95,43.11000061,14221.85674,48.8730011,-4245.0,804.0,-3441.0,4.673311226,2.545902262,-55.08878233,0.185000002,0.234999999,0.170000002,0.219999999,False,-0.009007,41.6259,Actual_VIX_BS,Full,2.8082,-0.8914,1,1,3474.27
2009-01-30,2874.8,2824.05,2881.0,2774.1,2868.15,42.09999847,14528.94751,48.73300171,-4245.0,804.0,-3441.0,4.558386967,2.445067422,-54.28007984,0.209999993,0.239999995,0.209999993,0.219999999,False,0.017846,42.2374,Actual_VIX_BS,Full,3.8535,1.7971,1,1,3538.57
2009-02-02,2766.65,2872.35,2873.45,2760.7,2735.35,43.68999863,14262.15616,48.92499924,-4245.0,804.0,-3441.0,4.739304295,2.604026696,-56.00006361,0.209999993,0.25999999,0.209999993,0.245000005,False,-0.038346,42.7438,Actual_VIX_BS,Full,4.0841,-3.6799,1,1,3405.45
2009-02-03,2783.9,2773.5,2831.7,2752.9,2764.65,49.24000168,13976.72675,48.73600006,-4245.0,804.0,-3441.0,5.370673627,3.167183693,-55.72572501,0.25999999,0.335000008,0.245000005,0.310000002,False,0.006216,42.9534,Actual_VIX_BS,Full,2.8624,0.375,1,1,3426.68
2009-02-04,2803.05,2780.7,2842.2,2780.7,2781.35,44.38999939,14073.52203,48.55099869,-4245.0,804.0,-3441.0,4.818948686,2.674379991,-55.4211694,0.284999996,0.305000007,0.284999996,0.289999992,False,0.006855,37.1869,Actual_VIX_BS,Full,2.2117,0.8038,1,1,3450.6
2009-02-05,2780.05,2802.75,2816.8,2754.85,2765.95,43.91999817,14309.00797,48.71500015,-4245.0,804.0,-3441.0,4.765473428,2.627118674,-55.78695421,0.284999996,0.289999992,0.270000011,0.270000011,False,-0.008239,37.2416,Actual_VIX_BS,Full,2.2488,-0.8099,1,1,3422.28
2009-02-06,2843.1,2779.35,2852.5,2778.65,2830.7,50.65000153,14130.06649,48.09000015,-4245.0,804.0,-3441.0,5.531035727,3.311972125,-54.78422672,0.275000006,0.280000001,0.25,0.270000011,False,0.022426,37.8614,Actual_VIX_BS,Full,2.6578,2.2937,1,1,3499.89
2009-02-09,2919.9,2843.05,2926.75,2840.15,2911.5,44.58000183,13925.6119,48.5359993,-4245.0,804.0,-3441.0,4.840566158,2.69351317,-53.56282354,0.270000011,0.300000012,0.270000011,0.275000006,False,0.026654,36.6697,Actual_VIX_BS,Full,3.0491,2.7031,1,1,3594.44
2009-02-10,2934.5,2919.7,2957.4,2891.75,2927.7,44.29999924,14274.44182,48.59199905,-4245.0,804.0,-3441.0,4.808708862,2.665322457,-53.33062971,0.314999998,0.319999993,0.270000011,0.305000007,False,0.004988,36.3626,Actual_VIX_BS,Full,2.2703,0.5069,1,1,3612.41
2009-02-11,2925.7,2933.0,2937.5,2877.6,2924.05,46.65000153,14749.5399,48.60800171,-4245.0,804.0,-3441.0,5.076063582,2.902923679,-53.47058215,0.305000007,0.310000002,0.284999996,0.300000012,False,-0.003003,34.7472,Actual_VIX_BS,Full,2.0816,-0.2489,1,1,3601.57
2009-02-12,2893.05,2927.4,2939.0,2886.55,2888.05,45.65000153,14865.37884,48.74700165,-4245.0,804.0,-3441.0,4.962300503,2.801544968,-53.98983754,0.294999987,0.300000012,0.280000001,0.284999996,False,-0.011222,32.3106,Actual_VIX_BS,Full,1.817,-1.1734,1,1,3561.72
2009-02-13,2948.35,2896.95,2969.75,2896.85,2946.15,43.31000137,14759.60532,48.75999832,-4245.0,804.0,-3441.0,4.69606785,2.565927702,-53.11036364,0.294999987,0.300000012,0.289999992,0.289999992,False,0.018934,30.9247,Actual_VIX_BS,Full,2.5165,1.7743,1,1,3629.83
2009-02-16,2848.5,2948.25,2953.2,2839.1,2831.5,42.56000137,14759.60532,48.7179985,-4245.0,804.0,-3441.0,4.610729636,2.490930618,-54.69834681,0.294999987,0.300000012,0.289999992,0.289999992,False,-0.034453,33.4665,Actual_VIX_BS,Full,4.0189,-3.3834,1,1,3506.9
2009-02-17,2770.5,2853.85,2854.65,2757.3,2753.6,44.0,15373.88099,49.45000076,-4245.0,804.0,-3441.0,4.774575884,2.635156427,-55.93883442,0.300000012,0.300000012,0.280000001,0.284999996,False,-0.027765,34.3611,Actual_VIX_BS,Full,3.5306,-2.9206,1,1,3411.56
2009-02-18,2776.15,2755.15,2806.5,2736.65,2763.25,43.04000092,15683.87563,49.89500046,-4245.0,804.0,-3441.0,4.665346417,2.538897859,-55.84897859,0.310000002,0.314999998,0.280000001,0.300000012,False,0.002037,32.1578,Actual_VIX_BS,Full,2.5524,0.7622,1,1,3418.72
2009-02-19,2789.35,2776.7,2802.15,2767.6,2786.15,43.04000092,15565.63001,49.59999847,-4245.0,804.0,-3441.0,4.665346417,2.538897859,-55.63904991,0.305000007,0.314999998,0.294999987,0.300000012,False,0.004744,32.1773,Actual_VIX_BS,Full,1.2484,0.4556,1,1,3435.02
2009-02-20,2736.45,2789.3,2789.3,2709.3,2723.15,45.20999908,15804.11291,49.06800079,-4245.0,804.0,-3441.0,4.912242184,2.757063211,-56.48035497,0.284999996,0.300000012,0.25,0.264999986,False,-0.019147,32.6082,Actual_VIX_BS,Full,2.9528,-1.8947,1,1,3369.86
2009-02-23,2736.45,2789.3,2789.3,2709.3,2723.15,45.20999908,15765.35314,49.30199814,-4245.0,804.0,-3441.0,4.912242184,2.757063211,-56.48035497,0.280000001,0.289999992,0.264999986,0.270000011,False,0.0,32.6082,Actual_VIX_BS,Full,2.9528,-1.8947,1,1,
2009-02-24,2733.9,2737.25,2746.2,2677.55,2725.6,45.20000076,15508.21628,49.77399826,-4245.0,804.0,-3441.0,4.911104676,2.756053353,-56.52090937,0.294999987,0.300000012,0.270000011,0.294999987,False,-0.000932,30.1888,Actual_VIX_BS,Full,2.5639,-0.1224,1,1,3366.73
2009-02-25,2762.5,2733.45,2789.35,2733.45,2756.9,41.93999863,15446.97733,49.7519989,-4245.0,804.0,-3441.0,4.540180686,2.429139987,-56.06606392,0.294999987,0.305000007,0.289999992,0.294999987,False,0.010407,28.6009,Actual_VIX_BS,Full,2.045,1.0628,1,1,3401.93
2009-02-26,2785.65,2762.2,2797.8,2731.9,2785.65,39.86999893,15197.91221,50.19200134,-4245.0,804.0,-3441.0,4.304625487,2.2243096,-55.69789356,0.294999987,0.300000012,0.25999999,0.264999986,False,0.008345,28.664,Actual_VIX_BS,Full,2.4122,0.849,1,1,3430.46
2009-02-27,2763.65,2785.7,2787.2,2708.45,2735.5,40.61000061,15331.7075,50.65000153,-4245.0,804.0,-3441.0,4.388836084,2.297262607,-56.04777468,0.254999995,0.264999986,0.239999995,0.25,False,-0.007929,27.9043,Actual_VIX_BS,Full,2.9076,-0.7915,1,1,3403.33
2009-03-02,2674.6,2764.6,2764.6,2659.55,2639.4,43.36000061,15561.4948,51.54600143,-4245.0,804.0,-3441.0,4.70175686,2.570936884,-57.46399803,0.245000005,0.245000005,0.230000004,0.230000004,False,-0.032752,26.993,Actual_VIX_BS,Full,3.9499,-3.2554,1,1,3293.68
2009-03-03,2622.4,2672.15,2688.5,2611.55,2590.85,44.43999863,15229.62667,51.88899994,-4245.0,804.0,-3441.0,4.824637357,2.679413388,-58.2941705,0.270000011,0.270000011,0.230000004,0.264999986,False,-0.01971,27.5487,Actual_VIX_BS,Full,2.9465,-1.8618,1,1,3229.43
2009-03-04,2645.2,2611.95,2655.7,2611.95,2630.05,42.77000046,14981.398,51.43199921,-4245.0,804.0,-3441.0,4.634624558,2.511902556,-57.93156643,0.25999999,0.264999986,0.25,0.25,False,0.008657,27.6413,Actual_VIX_BS,Full,1.675,1.273,1,1,3257.46
2009-03-05,2576.7,2645.9,2663.9,2564.1,2556.8,41.56000137,15406.43713,51.69300079,-4245.0,804.0,-3441.0,4.496940507,2.391365177,-59.02096901,0.245000005,0.245000005,0.200000003,0.200000003,False,-0.026237,28.8159,Actual_VIX_BS,Full,3.8922,-2.6154,1,1,3173.11
2009-03-06,2620.15,2576.75,2628.1,2539.45,2608.65,37.97000122,15618.32024,51.56399918,-4245.0,804.0,-3441.0,4.08840042,2.038518031,-58.3299538,0.185000002,0.215000004,0.159999996,0.185000002,False,0.016722,28.1918,Actual_VIX_BS,Full,3.4909,1.6843,1,1,3226.63
2009-03-09,2573.15,2620.1,2621.25,2555.6,2548.4,41.02999878,15279.60821,51.78699875,-4245.0,804.0,-3441.0,4.436629899,2.338805337,-59.0774271,0.194999993,0.230000004,0.194999993,0.200000003,False,-0.018101,26.1198,Actual_VIX_BS,Full,2.5689,-1.7919,1,1,3168.76
2009-03-10,2573.15,2620.1,2621.25,2555.6,2548.4,41.02999878,14835.91608,51.52399826,-4245.0,804.0,-3441.0,4.436629899,2.338805337,-59.0774271,0.224999994,0.234999999,0.200000003,0.234999999,False,0.0,25.8924,Actual_VIX_BS,Full,2.5689,-1.7919,1,1,
2009-03-11,2573.15,2620.1,2621.25,2555.6,2548.4,41.02999878,14952.88129,51.08599854,-4245.0,804.0,-3441.0,4.436629899,2.338805337,-59.0774271,0.224999994,0.234999999,0.219999999,0.219999999,False,0.0,25.9691,Actual_VIX_BS,Full,2.5689,-1.7919,1,1,
2009-03-12,2617.45,2574.5,2646.1,2574.5,2600.7,38.47999954,15331.99142,51.6269989,-4245.0,804.0,-3441.0,4.146440823,2.088162443,-58.37289376,0.219999999,0.224999994,0.200000003,0.200000003,False,0.01707,27.1884,Actual_VIX_BS,Full,2.7811,1.6683,1,1,3223.3
2009-03-13,2719.25,2616.6,2726.15,2616.6,2716.2,35.56999969,15391.98807,51.48899841,-4245.0,804.0,-3441.0,3.815260169,1.807369516,-56.75389839,0.170000002,0.189999998,0.170000002,0.189999998,False,0.038156,30.1301,Actual_VIX_BS,Full,4.1867,3.923,1,1,3348.7
2009-03-16,2777.25,2716.05,2781.95,2701.95,2774.2,36.63999939,15196.98507,51.28900146,-4245.0,804.0,-3441.0,3.937036354,1.909895887,-55.83148453,0.194999993,0.25,0.189999998,0.219999999,False,0.021105,29.1308,Actual_VIX_BS,Full,2.9608,2.2533,1,1,3420.13
2009-03-17,2757.45,2776.35,2805.6,2738.7,2751.75,38.47000122,15113.00579,51.29499817,-4245.0,804.0,-3441.0,4.145302971,2.087187536,-56.14637754,0.224999994,0.234999999,0.200000003,0.224999994,False,-0.007155,27.5183,Actual_VIX_BS,Full,2.4428,-0.6807,1,1,3395.69
2009-03-18,2794.7,2757.65,2836.05,2752.25,2779.85,38.18999863,14637.61352,51.22999954,-4245.0,804.0,-3441.0,4.113437336,2.059911927,-55.55396519,0.224999994,0.224999994,0.180000007,0.204999998,False,0.013418,27.9364,Actual_VIX_BS,Full,3.0448,1.3435,1,1,3441.57
2009-03-19,2807.15,2797.05,2822.25,2771.35,2800.75,35.97999954,15501.76179,50.31399918,-4245.0,804.0,-3441.0,3.861922237,1.846549982,-55.35596428,0.189999998,0.200000003,0.180000007,0.189999998,False,0.004445,27.9303,Actual_VIX_BS,Full,1.8367,0.3611,1,1,3456.95
2009-03-20,2807.05,2807.35,2816.1,2773.65,2801.65,35.97999954,15545.52092,50.58800125,-4245.0,804.0,-3441.0,3.861922237,1.846549982,-55.35755465,0.185000002,0.204999998,0.180000007,0.200000003,False,-3.6e-05,26.9711,Actual_VIX_BS,Full,1.5305,-0.0107,1,1,3456.79
2009-03-23,2939.9,2807.25,2949.75,2807.25,2938.35,37.63000107,15398.40789,50.30400085,-4245.0,804.0,-3441.0,4.049706272,2.005518797,-53.2447498,0.209999993,0.209999993,0.185000002,0.189999998,False,0.046241,31.3248,Actual_VIX_BS,Full,5.0761,4.7253,1,1,3620.38
2009-03-24,2938.7,2923.8,3017.4,2914.5,2937.65,36.84999847,14939.74664,50.32799911,-4245.0,804.0,-3441.0,3.960936056,1.930120173,-53.26383422,0.209999993,0.215000004,0.189999998,0.204999998,False,-0.000408,31.3153,Actual_VIX_BS,Full,3.5306,0.5096,1,1,3619.2
2009-03-25,2984.35,2938.8,2996.5,2923.3,2983.1,28.18000031,15156.28609,50.39699936,-4245.0,804.0,-3441.0,2.974249649,1.12953129,-52.5378309,0.204999998,0.204999998,0.185000002,0.185000002,False,0.015415,31.5093,Actual_VIX_BS,Full,2.504,1.55,1,1,3675.43
2009-03-26,3082.25,2982.25,3103.35,2982.25,3082.25,36.93000031,15208.93179,50.34600067,-4245.0,804.0,-3441.0,3.970040931,1.937833409,-50.98085991,0.180000007,0.180000007,0.129999995,0.140000001,False,0.032278,33.0676,Actual_VIX_BS,Full,4.0607,3.3532,1,1,3796.04
2009-03-27,3108.65,3079.4,3123.35,3055.9,3124.55,37.13999939,15112.05308,50.92499924,-4245.0,804.0,-3441.0,3.993940515,1.958102236,-50.56100257,0.140000001,0.144999996,0.125,0.125,False,0.008529,32.7245,Actual_VIX_BS,Full,2.2072,0.9499,1,1,3828.51
2009-03-30,2978.15,3108.75,3110.2,2962.4,2988.1,40.25,15002.20911,50.96900177,-4245.0,804.0,-3441.0,4.34786908,2.261732736,-52.63643376,0.119999997,0.150000006,0.115000002,0.119999997,False,-0.042886,34.4628,Actual_VIX_BS,Full,4.9892,-4.201,1,1,3667.79
2009-03-31,3020.95,2981.7,3054.3,2966.4,3015.25,39.47999954,15063.68014,50.7840004,-4245.0,804.0,-3441.0,4.260243496,2.185990267,-51.95575594,0.180000007,0.224999994,0.119999997,0.200000003,False,0.014269,33.2725,Actual_VIX_BS,Full,2.9632,1.3164,1,1,3720.51
2009-04-01,3060.35,3023.85,3069.3,2965.7,3061.5,36.52999878,15049.06856,50.54299927,6510.0,2488.0,8998.0,3.924517308,1.899315191,-51.32915066,0.204999998,0.224999994,0.194999993,0.209999993,False,0.012958,33.3346,Actual_VIX_BS,Full,3.4933,1.2071,1,1,3769.02
2009-04-02,3211.05,3061.05,3228.75,3061.05,3222.6,37.40000153,14657.09185,50.24100113,6510.0,2488.0,8998.0,4.023530719,1.983241095,-48.93246499,0.204999998,0.219999999,0.189999998,0.189999998,False,0.048069,33.8536,Actual_VIX_BS,Full,5.4785,4.9003,1,1,3954.66
2009-04-03,3211.05,3061.05,3228.75,3061.05,3222.6,37.40000153,14353.3259,49.84799957,6510.0,2488.0,8998.0,4.023530719,1.983241095,-48.93246499,0.204999998,0.209999993,0.200000003,0.200000003,False,0.0,33.9991,Actual_VIX_BS,Full,5.4785,4.9003,1,1,
2009-04-06,3256.6,3211.35,3303.9,3211.35,3260.25,41.72000122,13985.01998,49.91199875,6510.0,2488.0,8998.0,4.515147103,2.407261357,-48.20805204,0.200000003,0.200000003,0.159999996,0.185000002,False,0.014086,32.3282,Actual_VIX_BS,Full,2.882,1.4091,1,1,4010.72
2009-04-07,3256.6,3211.35,3303.9,3211.35,3260.25,41.72000122,14138.57149,49.84799957,6510.0,2488.0,8998.0,4.515147103,2.407261357,-48.20805204,0.189999998,0.194999993,0.180000007,0.189999998,False,0.0,32.3282,Actual_VIX_BS,Full,2.882,1.4091,1,1,
2009-04-08,3342.95,3255.35,3357.05,3149.25,3355.5,43.54999924,14249.08178,50.09000015,6510.0,2488.0,8998.0,4.723375135,2.589982473,-46.83476864,0.189999998,0.189999998,0.159999996,0.180000007,False,0.02617,32.3982,Actual_VIX_BS,Full,6.5984,2.691,1,1,4117.08
2009-04-09,3342.05,3346.0,3401.15,3307.05,3355.4,43.54000092,14133.46672,49.83000183,6510.0,2488.0,8998.0,4.722237519,2.588979821,-46.84908196,0.174999997,0.180000007,0.170000002,0.174999997,False,-0.000269,32.6987,Actual_VIX_BS,Full,2.8454,-0.1181,1,1,4115.95
2009-04-10,3342.05,3346.0,3401.15,3307.05,3355.4,43.54000092,14133.46672,49.62799835,6510.0,2488.0,8998.0,4.722237519,2.588979821,-46.84908196,0.174999997,0.180000007,0.170000002,0.174999997,False,0.0,31.4663,Actual_VIX_BS,Full,2.8454,-0.1181,1,1,
2009-04-13,3382.6,3342.2,3417.8,3334.15,3390.9,46.56000137,14307.83677,49.74000168,6510.0,2488.0,8998.0,5.065825192,2.893783863,-46.20418744,0.174999997,0.174999997,0.165000007,0.170000002,False,0.01206,31.2176,Actual_VIX_BS,Full,2.5089,1.2088,1,1,4165.93
2009-04-14,3382.6,3342.2,3417.8,3334.15,3390.9,46.56000137,14245.06324,49.73300171,6510.0,2488.0,8998.0,5.065825192,2.893783863,-46.20418744,0.174999997,0.174999997,0.159999996,0.165000007,False,0.0,30.801,Actual_VIX_BS,Full,2.5089,1.2088,1,1,
2009-04-15,3484.15,3381.45,3497.55,3311.8,3492.9,48.02000046,14236.40462,49.59700012,6510.0,2488.0,8998.0,5.231906472,3.04241696,-44.589168,0.159999996,0.165000007,0.140000001,0.140000001,False,0.029579,31.5489,Actual_VIX_BS,Full,5.6087,3.0372,1,1,4290.96
2009-04-16,3369.5,3484.35,3511.25,3354.2,3375.6,50.50999832,14065.80347,49.75500107,6510.0,2488.0,8998.0,5.515113687,3.297568692,-46.41252574,0.140000001,0.150000006,0.109999999,0.125,False,-0.03346,35.2495,Actual_VIX_BS,Full,4.6822,-3.2962,1,1,4149.81
2009-04-17,3384.4,3369.5,3489.85,3359.25,3381.3,50.79999924,13841.14263,49.63199997,6510.0,2488.0,8998.0,5.548094204,3.327410178,-46.1755608,0.140000001,0.144999996,0.125,0.129999995,False,0.004412,35.1313,Actual_VIX_BS,Full,3.8878,0.4422,1,1,4168.14
2009-04-20,3377.1,3384.75,3441.1,3339.45,3370.7,54.22000122,14273.96024,50.0530014,6510.0,2488.0,8998.0,5.936974342,3.681073616,-46.29165772,0.125,0.129999995,0.119999997,0.119999997,False,-0.002159,32.4924,Actual_VIX_BS,Full,3.0439,-0.226,1,1,4159.13
2009-04-21,3365.3,3376.85,3414.7,3309.35,3365.85,53.63999939,14255.79692,50.26699829,6510.0,2488.0,8998.0,5.871032041,3.620882801,-46.47932123,0.129999995,0.150000006,0.119999997,0.140000001,False,-0.0035,32.6034,Actual_VIX_BS,Full,3.1834,-0.342,1,1,4144.6
2009-04-22,3330.3,3364.6,3401.1,3296.9,3323.4,57.88000107,14419.15611,50.29000092,6510.0,2488.0,8998.0,6.353007046,4.0626505,-47.03595029,0.135000005,0.144999996,0.135000005,0.135000005,False,-0.010455,32.9854,Actual_VIX_BS,Full,3.1605,-1.0194,1,1,4101.5
2009-04-23,3423.7,3330.5,3439.9,3310.5,3426.05,57.88000107,14518.98173,49.84999847,6510.0,2488.0,8998.0,6.353007046,4.0626505,-45.55054589,0.129999995,0.135000005,0.079999998,0.094999999,False,0.027659,32.5253,Actual_VIX_BS,Full,3.9088,2.7984,1,1,4216.52
2009-04-24,3480.75,3423.6,3491.35,3402.9,3482.05,47.77999878,14571.60199,49.60900116,6510.0,2488.0,8998.0,5.204606394,3.0179317,-44.64324054,0.094999999,0.100000001,0.085000001,0.094999999,False,0.016526,32.7552,Actual_VIX_BS,Full,2.5993,1.6693,1,1,4286.93
2009-04-27,3470.0,3481.3,3517.25,3435.3,3466.15,49.43000031,14611.87207,50.08599854,6510.0,2488.0,8998.0,5.392283582,3.186658158,-44.81420517,0.090000004,0.104999997,0.064999998,0.090000004,False,-0.003093,27.5692,Actual_VIX_BS,Full,2.3855,-0.3246,1,1,4273.67
